id	bio_token	bio_tag
6155	всегда	O
6155	из	O
6155	свежей	O
6155	рыбы	B-Food
6155	,	O
6155	роллы	B-Food
6155	очень	O
6155	аккуратно	O
6155	сделаны	O
6155	.	O
6155	Салаты	B-Food
6155	всегда	O
6155	свежие	O
6155	,	O
6155	да	O
6155	и	O
6155	порции	B-Food
6155	не	O
6155	маленькие	O
6155	.	O
6155	Из	O
6155	горячего	B-Food
6155	очень	O
6155	люблю	O
6155	утиную	B-Food
6155	грудку	I-Food
6155	гриль	I-Food
6155	с	I-Food
6155	фруктами	I-Food
6155	и	O
6155	стейк	B-Food
6155	из	I-Food
6155	тунца	I-Food
6155	!	O
6155	!	O
6155	!	O
6155	!	O
6155	Стейль	O
6155	из	O
6155	лосося	B-Food
6155	со	I-Food
6155	шпинатом	I-Food
6155	-	O
6155	любимое	O
6155	блюдо	B-Food
6155	моей	O
6155	подруги	O
6155	.	O
6155	Медальоны	B-Food
6155	из	I-Food
6155	телятины	I-Food
6155	с	I-Food
6155	овощами	I-Food
6155	тоже	O
6155	объедение	O
6155	!	O
6155	не	O
6155	нужно	O
6155	ходить	O
6155	в	O
6155	дорогие	O
6155	рестораны	B-Whole
6155	,	O
6155	чтобы	O
6155	вкусно	O
6155	поесть	B-Food
6155	!	O
6155	Рекомендую	O
6155	всем	O
6155	это	O
6155	место	B-Whole
6155	!	O
6155	И	O
6155	дешево	O
6155	и	O
6155	качественно	O
6155	!	O
6155	!	O
6155	!	O
6155	Буду	O
6155	продолжать	O
6155	посещать	O
6155	это	O
6155	место	B-Whole
6155	!	O
6155	!	O
6155	!	O
6155	спасибо	O
6155	персоналу	B-Service
6155	за	O
6155	их	O
6155	работу	O
6155	!	O
6155	!	O
6155	!	O
10798	Были	O
10798	сегодня	O
10798	с	O
10798	молодым	O
10798	человеком	O
10798	впервые	O
10798	.	O
10798	Могу	O
10798	сказать	O
10798	одно	O
10798	-	O
10798	нашли	O
10798	место	B-Whole
10798	,	O
10798	куда	O
10798	действительно	O
10798	стоит	O
10798	зайти	O
10798	каждому	O
10798	и	O
10798	приятно	O
10798	провести	B-Whole
10798	время	I-Whole
10798	в	O
10798	тихой	O
10798	,	O
10798	уютной	O
10798	обстановке	B-Interior
10798	.	O
10798	Правда	O
10798	,	O
10798	очень	O
10798	мило	O
10798	,	O
10798	романтично	O
10798	свечи	B-Interior
10798	в	O
10798	воде	O
10798	на	O
10798	каждом	O
10798	столике	B-Interior
10798	,	O
10798	удобные	O
10798	кресла	B-Interior
10798	,	O
10798	приглушенный	O
10798	свет	B-Interior
10798	,	O
10798	музыка	B-Interior
10798	,	O
10798	аромат	B-Interior
10798	даже	O
10798	.	O
10798	.	O
10798	все	O
10798	как	O
10798	надо	O
10798	.	O
10798	Японская	B-Food
10798	кухня	I-Food
10798	-	O
10798	на	O
10798	5+	O
10798	.	O
10798	.от	O
10798	запченных	O
10798	роллов	O
10798	сложно	O
10798	было	O
10798	оторваться	O
10798	)	O
10798	Европейская	B-Food
10798	кухня	I-Food
10798	не	O
10798	отстает	O
10798	.	O
10798	.	O
10798	)	O
10798	все	O
10798	по	O
10798	высшему	O
10798	разрду	O
10798	.	O
10798	за	O
10798	достаточно	O
10798	низкие	O
10798	цены	B-Price
10798	очень	O
10798	вкусно	O
10798	.	O
10798	и	O
10798	сервис	B-Service
10798	.	O
10798	.приятные	O
10798	девушки	B-Service
10798	,	O
10798	очень	O
10798	быстро	O
10798	принесли	B-Service
10798	заказ	I-Service
10798	,	O
10798	все	O
10798	здорово	O
10798	.	O
10798	коктели	B-Food
10798	и	O
10798	алкоголь	B-Food
10798	видно	O
10798	что	O
10798	не	O
10798	разбавленные	O
10798	и	O
10798	тоже	O
10798	на	O
10798	5+	O
10798	.	O
10798	в	O
10798	общем	O
10798	вывод	O
10798	один	O
10798	-	O
10798	еще	O
10798	и	O
10798	еще	O
10798	туда	O
10798	будм	O
10798	приходить	O
10798	и	O
10798	не	O
10798	раз	O
10798	!	O
10798	советую	O
10798	.	O
32513	Кухня	B-Food
32513	-	O
32513	10	O
32513	отлично	O
32513	,	O
32513	всё	O
32513	было	O
32513	вкусно	O
32513	.	O
32513	Интерьер	B-Interior
32513	-	O
32513	10	O
32513	замечательный	O
32513	,	O
32513	уютный	O
32513	.	O
32513	Сервис	B-Service
32513	-	O
32513	6	O
32513	.	O
32513	Заказали	B-Service
32513	столик	I-Service
32513	за	O
32513	день	O
32513	до	O
32513	визита	O
32513	.	O
32513	Хотела	O
32513	провести	O
32513	приятный	O
32513	вечер	B-Whole
32513	дня	O
32513	рождения	O
32513	.	O
32513	Уже	O
32513	была	O
32513	2	O
32513	раза	O
32513	в	O
32513	Манго	B-Whole
32513	,	O
32513	поэтому	O
32513	его	O
32513	выбрала	O
32513	.	O
32513	Специально	O
32513	оговорила	O
32513	,	O
32513	что	O
32513	стол	B-Interior
32513	должен	O
32513	быть	O
32513	у	O
32513	стенки	O
32513	с	O
32513	диванчиком	B-Interior
32513	.	O
32513	А	O
32513	когда	O
32513	пришли	O
32513	,	O
32513	оказалось	O
32513	что	O
32513	сотрудники	B-Service
32513	зала	O
32513	ничего	O
32513	об	O
32513	этой	O
32513	брони	O
32513	не	O
32513	знают	O
32513	.	O
32513	Управляющего	B-Service
32513	на	O
32513	месте	O
32513	нет	O
32513	.	O
32513	Столики	B-Interior
32513	у	O
32513	стенок	O
32513	с	O
32513	диванами	O
32513	заняты	O
32513	все	O
32513	.	O
32513	Разочарование	O
32513	.	O
32513	.	O
32513	Вот	O
32513	тебе	O
32513	и	O
32513	ДР	O
32513	.	O
32513	Нам	O
32513	предложили	B-Service
32513	сесть	I-Service
32513	за	O
32513	любой	O
32513	стол	O
32513	и	O
32513	пересесть	B-Service
32513	,	O
32513	когда	O
32513	освободится	O
32513	необходимый	O
32513	.	O
32513	Так	O
32513	и	O
32513	сделали	O
32513	.	O
32513	В	O
32513	целом	O
32513	вечер	B-Whole
32513	оказался	O
32513	неплох	O
32513	!	O
32513	Всё	O
32513	что	O
32513	заказали	O
32513	поесть	B-Food
32513	и	O
32513	попить	B-Food
32513	-	O
32513	вкусно	O
32513	!	O
32513	Приносили	B-Service
32513	всё	O
32513	вовремя	O
32513	.	O
32513	Сделали	O
32513	нам	O
32513	скидку	B-Price
32513	как	O
32513	имениннику	O
32513	и	O
32513	комплимент	O
32513	-	O
32513	кувшинчик	B-Food
32513	с	I-Food
32513	лимонадом	I-Food
32513	собственного	O
32513	приготовления	O
32513	.	O
32513	Тоже	O
32513	вкусный	O
32513	.	O
32513	В	O
32513	общем	O
32513	сделали	O
32513	всё	O
32513	,	O
32513	чтоб	O
32513	мы	O
32513	остались	O
32513	довольны	O
32513	.	O
32513	Девочки	O
32513	-	O
32513	официантки	O
32513	умнички	O
32513	.	O
32513	Поэтому	O
32513	оценка	O
32513	за	O
32513	сервис	B-Service
32513	не	O
32513	самая	O
32513	низкая	O
32513	)	O
32513	)	O
32513	Не	O
32513	знаю	O
32513	кто	O
32513	виноват	O
32513	,	O
32513	в	O
32513	том	O
32513	что	O
32513	сотрудники	B-Service
32513	зала	O
32513	не	O
32513	знаю	O
32513	ничего	O
32513	о	O
32513	брони	O
32513	.	O
32513	.	O
32513	Но	O
32513	если	O
32513	управляющий	B-Service
32513	уходит	O
32513	куда-то	O
32513	,	O
32513	на	O
32513	мой	O
32513	взгляд	O
32513	,	O
32513	он	O
32513	непременно	O
32513	должен	O
32513	оставить	O
32513	информацию	O
32513	о	O
32513	заказанных	O
32513	столах	O
32513	кому-то	O
32513	!	O
12880	Не	O
12880	судите	O
12880	человека	O
12880	по	O
12880	одёжке	O
12880	.	O
12880	.	O
12880	.	O
12880	9	O
12880	мая	O
12880	.	O
12880	.	O
12880	.	O
12880	Пасмурный	O
12880	,	O
12880	но	O
12880	теплый	O
12880	Питерский	O
12880	вечер	O
12880	.	O
12880	.	O
12880	.	O
12880	В	O
12880	компании	O
12880	подруг	O
12880	решили	O
12880	прогуляться	O
12880	по	O
12880	центру	O
12880	,	O
12880	перекусить	B-Food
12880	решили	O
12880	в	O
12880	Tefsi	B-Whole
12880	,	O
12880	так	O
12880	как	O
12880	были	O
12880	рядом	O
12880	и	O
12880	слышали	O
12880	много	O
12880	хорошего	O
12880	.	O
12880	Встретили	B-Service
12880	нас	O
12880	на	O
12880	входе	O
12880	удивленно	O
12880	,	O
12880	так	O
12880	как	O
12880	выглядели	O
12880	мы	O
12880	,	O
12880	как	O
12880	тинейджеры	O
12880	)	O
12880	,	O
12880	но	O
12880	как	O
12880	говорят	O
12880	у	O
12880	нас	O
12880	в	O
12880	компании	O
12880	""""	O
12880	можем	O
12880	себе	O
12880	позволить	O
12880	""""	O
12880	)	O
12880	)	O
12880	)	O
12880	.	O
12880	Не	O
12880	буду	O
12880	говорить	O
12880	об	O
12880	интерьере	B-Interior
12880	,	O
12880	так	O
12880	как	O
12880	наверно	O
12880	в	O
12880	предыдущих	O
12880	отзывах	O
12880	все	O
12880	уже	O
12880	написано	O
12880	,	O
12880	могу	O
12880	сказать	O
12880	одно-понравилось	O
12880	,	O
12880	кухня	B-Food
12880	тоже	O
12880	нас	O
12880	порадовала	O
12880	-	O
12880	хачапури	B-Food
12880	отличный	O
12880	,	O
12880	хинкали	B-Food
12880	большие	O
12880	,	O
12880	но	O
12880	мясо	B-Food
12880	чуть-чуть	O
12880	суховато	O
12880	,	O
12880	баклажаны	B-Food
12880	запеченные	I-Food
12880	отменные	O
12880	,	O
12880	люля	B-Food
12880	неплох	O
12880	,	O
12880	но	O
12880	не	O
12880	хватало	O
12880	соуса	B-Food
12880	,	O
12880	а	O
12880	официант	B-Service
12880	не	O
12880	предложил	O
12880	дополнительно	O
12880	его	O
12880	заказать	O
12880	.	O
12880	Вот	O
12880	и	O
12880	все	O
12880	хорошее	O
12880	заканчивается	O
12880	,	O
12880	так	O
12880	как	O
12880	сервис	B-Service
12880	в	O
12880	этом	O
12880	заведение	O
12880	на	O
12880	нуле	O
12880	,	O
12880	блюда	B-Food
12880	одновременно	O
12880	не	O
12880	приносили	O
12880	,	O
12880	в	O
12880	итоге	O
12880	я	O
12880	ела	O
12880	,	O
12880	когда	O
12880	все	O
12880	остальные	O
12880	свои	O
12880	блюда	B-Food
12880	уже	O
12880	съели	O
12880	,	O
12880	тарелки	O
12880	грязные	O
12880	со	O
12880	стола	O
12880	не	O
12880	убирали	O
12880	,	O
12880	но	O
12880	самое	O
12880	главное	O
12880	,	O
12880	когда	O
12880	принесли	O
12880	сдачу-	O
12880	чека	O
12880	не	O
12880	было	O
12880	,	O
12880	сразу	O
12880	все	O
12880	хорошие	O
12880	впечатления	O
12880	об	O
12880	этом	O
12880	ресторане	B-Whole
12880	испарились	O
12880	,	O
12880	естественно	O
12880	никто	O
12880	к	O
12880	нам	O
12880	больше	O
12880	не	O
12880	подошел	O
12880	,	O
12880	а	O
12880	когда	O
12880	мы	O
12880	уходили	O
12880	никто	O
12880	с	O
12880	нами	O
12880	не	O
12880	попрощался	O
12880	.	O
12880	Чаевые	O
12880	не	O
12880	оставили	O
12880	,	O
12880	так	O
12880	как	O
12880	считаю	O
12880	,	O
12880	что	O
12880	персонал	B-Service
12880	этого	O
12880	заведения	B-Whole
12880	уже	O
12880	заработал	O
12880	себе	O
12880	на	O
12880	""""	O
12880	чай	O
12880	""""	O
12880	.	O
24132	Совершенно	O
24132	замечательно	O
24132	провели	B-Whole
24132	вечер	I-Whole
24132	в	O
24132	""""	O
24132	Кухне	O
24132	""""	O
24132	!	O
24132	Безумно	O
24132	нравится	O
24132	интерьер	B-Interior
24132	своей	O
24132	изысканной	O
24132	простотой	O
24132	-	O
24132	уютно	O
24132	и	O
24132	тепло	O
24132	.	O
24132	Очень	O
24132	радует	O
24132	дружелюбная	O
24132	атмосфера	B-Interior
24132	,	O
24132	царящая	O
24132	в	O
24132	Кухне	B-Whole
24132	.	O
24132	Отдельное	O
24132	спасибо	O
24132	за	O
24132	обслуживание	B-Service
24132	нашей	O
24132	официантке	B-Service
24132	(	O
24132	к	O
24132	сожалению	O
24132	,	O
24132	имени	O
24132	не	O
24132	знаю	O
24132	)	O
24132	-	O
24132	отлично	O
24132	знала	B-Service
24132	меню	I-Service
24132	,	O
24132	ненавязчиво	O
24132	помогала	O
24132	определиться	O
24132	с	O
24132	выбором	O
24132	блюд	O
24132	.	O
24132	Все	O
24132	что	O
24132	заказали	O
24132	,	O
24132	съели	B-Food
24132	с	O
24132	огромным	O
24132	удовольствием	O
24132	!	O
24132	Салат	B-Food
24132	Пампелон	I-Food
24132	понравился	O
24132	очень	O
24132	-	O
24132	шпинат	B-Food
24132	с	I-Food
24132	голубым	I-Food
24132	сыром	I-Food
24132	под	I-Food
24132	фантастической	I-Food
24132	заправкой	I-Food
24132	оказался	O
24132	""""	O
24132	что-то	O
24132	с	O
24132	чем-то	O
24132	""""	O
24132	!	O
24132	Безумно	O
24132	вкусными	O
24132	оказались	O
24132	и	O
24132	крем	B-Food
24132	супы	I-Food
24132	из	I-Food
24132	чечевицы	I-Food
24132	и	I-Food
24132	лисичек	I-Food
24132	.	O
24132	До	O
24132	десерта	O
24132	у	O
24132	меня	O
24132	дело	O
24132	не	O
24132	дошло	O
24132	-	O
24132	так	O
24132	наелась	B-Food
24132	салатом	B-Food
24132	и	O
24132	супом	B-Food
24132	,	O
24132	что	O
24132	не	O
24132	смогла	O
24132	даже	O
24132	кусочка	O
24132	попробовать	O
24132	.	O
24132	Но	O
24132	тот	O
24132	десерт	B-Food
24132	,	O
24132	что	O
24132	заказали	O
24132	подруги	O
24132	выглядел	O
24132	очень	O
24132	аппетитно	O
24132	,	O
24132	и	O
24132	по	O
24132	их	O
24132	восторженным	O
24132	возгласам	O
24132	,	O
24132	было	O
24132	понятно	O
24132	,	O
24132	что	O
24132	их	O
24132	ожидания	O
24132	оправдались	O
24132	;	O
24132	)	O
24132	.	O
24132	Так	O
24132	что	O
24132	если	O
24132	хотите	O
24132	провести	B-Whole
24132	время	I-Whole
24132	в	O
24132	уютной	O
24132	,	O
24132	располагающей	O
24132	,	O
24132	дружелюбной	O
24132	атмосфере	B-Interior
24132	и	O
24132	при	O
24132	этом	O
24132	вкусно	O
24132	поесть	B-Food
24132	,	O
24132	то	O
24132	Кухня	B-Whole
24132	-	O
24132	именно	O
24132	то	O
24132	,	O
24132	что	O
24132	надо	O
24132	;	O
24132	)	O
30201	раньше	O
30201	часто	O
30201	ходила	O
30201	в	O
30201	это	O
30201	заведение	B-Whole
30201	,	O
30201	во-первых	O
30201	,	O
30201	находится	O
30201	в	O
30201	удобном	O
30201	для	O
30201	меня	O
30201	месте	O
30201	,	O
30201	во-вторых	O
30201	есть	O
30201	карта	B-Price
30201	со	I-Price
30201	скидкой	I-Price
30201	10	O
30201	%	O
30201	.	O
30201	Кухня	B-Food
30201	хорошая	O
30201	,	O
30201	ничего	O
30201	сказать	O
30201	не	O
30201	могу	O
30201	,	O
30201	но	O
30201	вот	O
30201	сервис	B-Service
30201	и	O
30201	обслуживание	B-Service
30201	последнее	O
30201	время	O
30201	(	O
30201	с	O
30201	начала	O
30201	лета	O
30201	)	O
30201	оставляют	O
30201	желать	O
30201	лучшего	O
30201	.	O
30201	Официантки	B-Service
30201	постоянно	O
30201	что-то	O
30201	забывают	O
30201	,	O
30201	при	O
30201	небольшом	O
30201	количестве	O
30201	посетителей	O
30201	заказ	O
30201	приходится	O
30201	ждать	B-Service
30201	иногда	O
30201	до	O
30201	40	O
30201	-	O
30201	50	O
30201	минут	O
30201	!	O
30201	!	O
30201	!	O
30201	При	O
30201	том	O
30201	,	O
30201	что	O
30201	горячее	O
30201	мы	O
30201	не	O
30201	берём	O
30201	.	O
30201	Пиво	B-Food
30201	разливное	O
30201	приносили	O
30201	не	O
30201	то	O
30201	,	O
30201	что	O
30201	без	O
30201	пены	O
30201	,	O
30201	без	O
30201	пузыриков	O
30201	.	O
30201	.	O
30201	.	O
30201	.	O
30201	По	O
30201	этому	O
30201	теперь	O
30201	мы	O
30201	выбираем	O
30201	другие	O
30201	суши	O
30201	-	O
30201	бары	O
30201	.	O
30201	.	O
30201	.	O
30201	Надеюсь	O
30201	,	O
30201	васаби	B-Whole
30201	измениться	O
30201	снова	O
30201	в	O
30201	лучшую	O
30201	сторону	O
30201	.	O
30201	Удачи	O
30201	.	O
30201	Анна	O
19467	На	O
19467	днях	O
19467	я	O
19467	таки	O
19467	посетила	O
19467	Террасу	B-Whole
19467	,	O
19467	в	O
19467	которой	O
19467	не	O
19467	была	O
19467	уже	O
19467	пару	O
19467	месяцев	O
19467	.	O
19467	Соскучилась	O
19467	!	O
19467	)	O
19467	Зашли	O
19467	небольшой	O
19467	женской	O
19467	компанией	O
19467	,	O
19467	часов	O
19467	в	O
19467	9	O
19467	.	O
19467	Народ	O
19467	в	O
19467	это	O
19467	время	O
19467	собрался	O
19467	крайне	O
19467	гламурный	O
19467	,	O
19467	всё	O
19467	вокруг	O
19467	пестрило	O
19467	брендами	O
19467	и	O
19467	драгоценностями	O
19467	.	O
19467	Мне	O
19467	нравится	O
19467	стильный	O
19467	гламур	O
19467	(	O
19467	не	O
19467	знаю	O
19467	,	O
19467	употребляется	O
19467	ли	O
19467	такое	O
19467	выражение	O
19467	)	O
19467	,	O
19467	а	O
19467	не	O
19467	.	O
19467	.	O
19467	.	O
19467	розовый	O
19467	.	O
19467	Это	O
19467	я	O
19467	к	O
19467	тому	O
19467	,	O
19467	что	O
19467	за	O
19467	соседним	O
19467	столиком	O
19467	сидели	O
19467	две	O
19467	дамочки	O
19467	с	O
19467	ног	O
19467	до	O
19467	головы	O
19467	в	O
19467	розовом	O
19467	.	O
19467	Очень	O
19467	забавные	O
19467	,	O
19467	повеселили	O
19467	.	O
19467	)	O
19467	Часов	O
19467	в	O
19467	11	O
19467	(	O
19467	сидели	O
19467	мы	O
19467	довольно	O
19467	долго	O
19467	)	O
19467	к	O
19467	нам	O
19467	подсели	O
19467	трое	O
19467	молодых	O
19467	людей	O
19467	,	O
19467	чтобы	O
19467	познакомиться	O
19467	.	O
19467	Знакомиться	O
19467	мы	O
19467	не	O
19467	стали	O
19467	,	O
19467	но	O
19467	и	O
19467	настроение	O
19467	они	O
19467	нам	O
19467	,	O
19467	к	O
19467	счастью	O
19467	,	O
19467	не	O
19467	испортили	O
19467	.	O
19467	Официантка	B-Service
19467	попалась	O
19467	хорошая	O
19467	:	O
19467	внимательная	O
19467	,	O
19467	без	O
19467	оценивающих	O
19467	взглядов	O
19467	,	O
19467	и	O
19467	ждать	O
19467	часами	O
19467	её	O
19467	не	O
19467	приходилось	O
19467	.	O
19467	Сервис	B-Service
19467	в	O
19467	Террасе	O
19467	не	O
19467	плохой	O
19467	,	O
19467	но	O
19467	раз	O
19467	на	O
19467	раз	O
19467	не	O
19467	приходится	O
19467	.	O
19467	В	O
19467	этот	O
19467	раз	O
19467	повезло	O
19467	.	O
19467	Кухня	B-Food
19467	,	O
19467	как	O
19467	всегда	O
19467	,	O
19467	на	O
19467	уровне	O
19467	.	O
19467	Меню	B-Food
19467	интересное	O
19467	и	O
19467	разнообразное	O
19467	.	O
19467	Салаты	B-Food
19467	и	O
19467	паста	B-Food
19467	просто	O
19467	потрясающие	O
19467	.	O
19467	Алкоголь	B-Food
19467	,	O
19467	действительно	O
19467	,	O
19467	вкусный	O
19467	.	O
19467	)	O
19467	Цены	B-Price
19467	приемлемые	O
19467	.	O
19467	В	O
19467	целом	O
19467	Терраса	B-Whole
19467	не	O
19467	разочаровывает	O
19467	и	O
19467	продолжает	O
19467	оставаться	O
19467	одним	O
19467	из	O
19467	любимых	O
19467	мест	B-Whole
19467	.	O
34710	Удивляюсь	O
34710	отзывам	O
34710	про	O
34710	хорошее	O
34710	обслуживание	B-Service
34710	.	O
34710	Были	O
34710	4	O
34710	раза	O
34710	из	O
34710	них	O
34710	только	O
34710	1	O
34710	раз	O
34710	нормально	O
34710	обслужили	B-Service
34710	:	O
34710	1	O
34710	раз	O
34710	не	O
34710	дали	O
34710	меню	O
34710	,	O
34710	очень	O
34710	долго	O
34710	несли	B-Service
34710	напитки	B-Food
34710	;	O
34710	2	O
34710	раз	O
34710	не	O
34710	принесли	O
34710	салат	B-Service
34710	,	O
34710	но	O
34710	в	O
34710	счет	B-Price
34710	включили	O
34710	;	O
34710	3	O
34710	раз	O
34710	вообще	O
34710	эпик	O
34710	фейл	O
34710	-	O
34710	хамское	O
34710	и	O
34710	небрежное	O
34710	отношение	B-Service
34710	официантов	I-Service
34710	.	O
34710	.	O
34710	.	O
34710	Меню	O
34710	на	O
34710	столе	O
34710	нет	O
34710	при	O
34710	этом	O
34710	официантка	B-Service
34710	подходит	O
34710	и	O
34710	спрашивает	O
34710	:	O
34710	""""	O
34710	Что	O
34710	вы	O
34710	выбрали	O
34710	?	O
34710	""""	O
34710	Из	O
34710	чего	O
34710	?	O
34710	После	O
34710	этого	O
34710	нам	O
34710	дали	B-Service
34710	меню	O
34710	ланча	O
34710	(	O
34710	обычное	O
34710	меню	B-Service
34710	видимо	O
34710	только	O
34710	одно	O
34710	на	O
34710	весь	O
34710	ресторан	O
34710	)	O
34710	.	O
34710	После	O
34710	этого	O
34710	официантка	B-Service
34710	удалилась	O
34710	и	O
34710	больше	O
34710	к	O
34710	столу	O
34710	не	O
34710	подходила	O
34710	прождав	O
34710	минут	O
34710	10	O
34710	,	O
34710	позвали	O
34710	другую	O
34710	.	O
34710	Через	O
34710	3	O
34710	мин	O
34710	приняла	B-Service
34710	заказ	I-Service
34710	.	O
34710	Вместо	O
34710	заказанного	O
34710	супа	B-Food
34710	принесла	B-Service
34710	другой	O
34710	,	O
34710	через	O
34710	2	O
34710	мин.	O
34710	поменяла	O
34710	.	O
34710	Напитки	B-Food
34710	принесла	B-Service
34710	только	O
34710	после	O
34710	десерта	B-Food
34710	(	O
34710	после	O
34710	просьбы	O
34710	принести	O
34710	напитки	B-Food
34710	!	O
34710	!	O
34710	!	O
34710	!	O
34710	)	O
34710	.	O
34710	Ужасно	O
34710	одним	O
34710	словом	O
34710	!	O
34710	Да	O
34710	кухня	B-Food
34710	отличная	O
34710	,	O
34710	кеталонский	B-Food
34710	крем	I-Food
34710	чудо	O
34710	.	O
34710	Но	O
34710	где	O
34710	берут	O
34710	таких	O
34710	официантов	B-Service
34710	?	O
34710	?	O
34710	?	O
34710	Честно	O
34710	,	O
34710	неприятное	O
34710	впечатление	B-Whole
34710	,	O
34710	думала	O
34710	все	O
34710	изменилось	O
34710	,	O
34710	ан	O
34710	нет	O
34710	=	O
34710	(	O
33591	Отличное	O
33591	кафе	B-Whole
33591	!	O
33591	!	O
33591	!	O
33591	!	O
33591	Отмечала	O
33591	в	O
33591	нем	O
33591	свой	O
33591	день	O
33591	рождения	O
33591	с	O
33591	друзьями	O
33591	.	O
33591	Все	O
33591	было	O
33591	замечательно	O
33591	-	O
33591	вкусная	O
33591	и	O
33591	обильная	O
33591	еда	B-Food
33591	,	O
33591	большие	O
33591	блюда	B-Food
33591	,	O
33591	обстановка	B-Interior
33591	,	O
33591	вежливая	O
33591	администратор	B-Service
33591	Александра	O
33591	.	O
33591	Небольшое	O
33591	уютное	O
33591	кафе	B-Whole
33591	.	O
33591	Очень	O
33591	низкие	O
33591	цены	B-Price
33591	(	O
33591	и	O
33591	это	O
33591	с	O
33591	учетом	O
33591	того	O
33591	,	O
33591	что	O
33591	место	O
33591	находится	O
33591	на	O
33591	Невском	O
33591	проспекте	O
33591	)	O
33591	.	O
33591	Я	O
33591	уже	O
33591	не	O
33591	первый	O
33591	раз	O
33591	сюда	O
33591	хожу	O
33591	и	O
33591	всегда	O
33591	очень	O
33591	довольна	O
33591	.	O
33591	Очень	O
33591	вкусные	O
33591	хачапури	B-Food
33591	с	I-Food
33591	сыром	I-Food
33591	,	O
33591	вкусный	O
33591	лосось	B-Food
33591	(	O
33591	кусок	B-Food
33591	очень	O
33591	большой	O
33591	и	O
33591	сытный	O
33591	)	O
33591	.	O
33591	И	O
33591	много	O
33591	другой	O
33591	вкусной	O
33591	еды	B-Food
33591	.	O
33591	У	O
33591	меня	O
33591	все	O
33591	друзья	O
33591	решили	O
33591	сюда	O
33591	прийти	O
33591	еще	O
33591	не	O
33591	раз	O
33591	.	O
33591	Если	O
33591	говорить	O
33591	о	O
33591	минусах	O
33591	:	O
33591	Минус	O
33591	,	O
33591	пожалуй	O
33591	,	O
33591	один	O
33591	:	O
33591	Внизу	O
33591	не	O
33591	очень	O
33591	красивый	O
33591	антураж	B-Interior
33591	.	O
33591	ПО	O
33591	крайней	O
33591	мере	O
33591	,	O
33591	мне	O
33591	не	O
33591	очень	O
33591	нравится	O
33591	.	O
33591	Но	O
33591	,	O
33591	наверное	O
33591	,	O
33591	это	O
33591	на	O
33591	любителя	O
33591	.	O
33591	На	O
33591	верхнем	B-Interior
33591	этаже	I-Interior
33591	все	O
33591	супер	O
33591	!	O
33591	!	O
33591	!	O
33591	!	O
33591	НО	O
33591	зато	O
33591	внизу	O
33591	можно	O
33591	попеть	O
33591	караоке	B-Interior
33591	!	O
33591	Есть	O
33591	ооочень	O
33591	вкусный	O
33591	кальян	B-Food
33591	.	O
33591	В	O
33591	общем	O
33591	,	O
33591	порекомендую	O
33591	это	O
33591	место	B-Whole
33591	всем	O
33591	тем	O
33591	,	O
33591	кто	O
33591	хочет	O
33591	вкусно	O
33591	,	O
33591	сытно	O
33591	и	O
33591	не	O
33591	очень	O
33591	дорого	O
33591	отметить	O
33591	какой-нибудь	O
33591	праздник	O
33591	или	O
33591	просто	O
33591	посидеть	O
33591	вдвоем	O
33591	в	O
33591	уютной	O
33591	обстановке	B-Interior
33591	.	O
33591	Очень	O
33591	-	O
33591	очень	O
33591	довольна	O
33591	!	O
33591	!	O
33591	!	O
33591	!	O
18518	Мы	O
18518	были	O
18518	в	O
18518	этом	O
18518	ресторане	B-Whole
18518	2	O
18518	раза	O
18518	.	O
18518	Обслуживанием	B-Service
18518	очень	O
18518	довольны	O
18518	,	O
18518	скатерти	O
18518	меняют	O
18518	после	O
18518	каждого	O
18518	посетителя	O
18518	,	O
18518	все	O
18518	очень	O
18518	чисто	O
18518	.	O
18518	Официанты	B-Service
18518	очень	O
18518	подготовленные	O
18518	,	O
18518	могут	O
18518	рассказать	O
18518	,	O
18518	что	O
18518	из	O
18518	чего	O
18518	готовиться	O
18518	,	O
18518	как	O
18518	подаётся	O
18518	.	O
18518	Порции	B-Food
18518	достаточно	O
18518	большие	O
18518	.	O
18518	Всё	O
18518	вкусно	O
18518	!	O
18518	Единственный	O
18518	минус	O
18518	-	O
18518	в	O
18518	праздники	O
18518	и	O
18518	выходные	O
18518	у	O
18518	них	O
18518	очень	O
18518	много	O
18518	посетителей	O
18518	,	O
18518	хотя	O
18518	это	O
18518	говорит	O
18518	о	O
18518	том	O
18518	,	O
18518	что	O
18518	ресторан	B-Whole
18518	хороший	O
18518	.	O
18518	.	O
18518	.	O
18518	И	O
18518	поэтому	O
18518	готовят	O
18518	очень	O
18518	долго	O
18518	!	O
18518	Закуски	B-Food
18518	и	O
18518	салаты	B-Food
18518	приносят	O
18518	быстро	O
18518	,	O
18518	а	O
18518	горячее	B-Food
18518	нужно	O
18518	ждать	O
18518	.	O
18518	За	O
18518	ожидание	O
18518	нам	O
18518	принесли	O
18518	комплимент	O
18518	-	O
18518	мороженое	B-Food
18518	для	O
18518	ребенка	O
18518	.	O
18518	Кстати	O
18518	,	O
18518	мороженое	B-Food
18518	они	O
18518	готовят	O
18518	сами	O
18518	!	O
18518	Очень	O
18518	вкусно	O
18518	!	O
16568	Прочитала	O
16568	последние	O
16568	отзывы	O
16568	,	O
16568	и	O
16568	была	O
16568	весьма	O
16568	удивлена	O
16568	.	O
16568	Дело	O
